Title,Content,Site-Name,Sector,Country
4 Singapore Stocks That Increased Their Dividends,"4 Singapore Stocks That Increased Their Dividends
We feature four Singapore stocks that upped their dividends. The post 4 Singapore Stocks That Increased Their Dividends appeared first on The Smart Investor.",Yahoo Finance,Consumer Goods,Singapore
4 Singapore REITs Trading at 52-Week Lows: Are They a Screaming Buy?,"4 Singapore REITs Trading at 52-Week Lows: Are They a Screaming Buy?
We showcase four REITs that are touching a year-low to determine if they could be bargains. The post 4 Singapore REITs Trading at 52-Week Lows: Are They a Screaming Buy? appeared first on The Smart Investor.",Yahoo Finance,Consumer Goods,Singapore
"More Malaysians are seeking jobs in Singapore, here's why","More Malaysians are seeking jobs in Singapore, here's why
The number of job applications from Malaysians has doubled following the rise of the Singapore dollar, a recruitment agency in Singapore noted. This increase was observed when comparing applications received in December 2022 to January 2023 and December 2023-January 2024,",Asia One,Consumer Goods,Singapore
"Dasin Retail Trust trustee-manager files suit against former CEO, creditor","Dasin Retail Trust trustee-manager files suit against former CEO, creditor
SINGAPORE - Dasin Retail Trust Management (DRTM) has taken legal action against its former chief executive officer Wang Qiu, as well as its creditor Zhang Guiming, following letters of demand from the two. DRTM announced the action in separate bourse filings on March 15 at night.",The Straits Times,Consumer Goods,Singapore
PMET roles saw higher demand in growth sectors in 2023: Singapore's latest Job Vacancies Report,"PMET roles saw higher demand in growth sectors in 2023: Singapore's latest Job Vacancies Report
Singapore saw a growing demand for emerging roles such as data scientists, reflecting an increasing sectorial demand for data-driven decision-making in businesses.",Human Resources Online,Consumer Goods,Singapore
Job applications from Malaysia double in Singapore: reports,"Job applications from Malaysia double in Singapore: reports
The number of Malaysians applying in Singapore doubled year-on-year, according to ManpowerGroup country manager Linda Teo. Teo said the job applications from Malaysians went up in the December 2023 to January 2024 period, double the figures in December 2022 to January 2023, the New Straits Times (NST) reported.",hcamag.com,Consumer Goods,Singapore
Singapore to relax visa rules for Indians to hit its 1.5 mn tourist target,"Singapore to relax visa rules for Indians to hit its 1.5 mn tourist target
Singapore anticipates hosting over 1.5 million Indian tourists this year, aiming to bolster its hospitality infrastructure, including hotel rooms, and streamline visa processes. Despite the pandemic's impact,",Indiatimes,Consumer Goods,Singapore
How Singapore treats its most vulnerable,"How Singapore treats its most vulnerable
Discover how Singapore's social care policies and innovations are creating sustainable impact, empowering vulnerable communities and promoting inclusivity.",The Hindu,Consumer Goods,Singapore
Futu Holdings Limited (NASDAQ:FUTU) Q4 2023 Earnings Call Transcript,"Futu Holdings Limited (NASDAQ:FUTU) Q4 2023 Earnings Call Transcript
Operator: Hello, ladies and gentlemen. Welcome to Futu Holdings Fourth Quarter and Full Year 2023 Earnings Conference Call. [Operator Instructions]. Today",Insider Monkey,Consumer Goods,Singapore
UP Fintech Holding Limited (NASDAQ:TIGR) Q4 2023 Earnings Call Transcript,"UP Fintech Holding Limited (NASDAQ:TIGR) Q4 2023 Earnings Call Transcript
March 20, 2024 UP Fintech Holding Limited misses on earnings expectations. Reported EPS is $-0.01 EPS, expectations were $0.07. TIGR isn't one of the 30 most popular stocks among hedge funds at the end of the third quarter (see the details here).",InvestingChannel on MSN.com,Consumer Goods,Singapore
SB Finance's eSALAD wins Best Loan Offering at 15th Retail Banker International Asia Trailblazer Awards,"SB Finance's eSALAD wins Best Loan Offering at 15th Retail Banker International Asia Trailblazer Awards
SB Finance has won the 'Best Loan Offering' award for its pioneering employee salary loan product, eSALAD, at the 15th Retail Banker International Asia Trailblazer Awards, held in Marina Bay Sands Expo & Convention Centre, Singapore on March 14 ...",Philippine Daily Inquirer,Consumer Goods,Singapore
Singapore Market ends 0.1% higher,"Singapore Market ends 0.1% higher
The Fed is widely expected to leave interest rates unchanged, but the central bank's accompanying statement could have a significant impact on the outlook for rates. Fed Chair Jerome Powell and his colleagues will update their economic and rate projections later in the day.",Business Standard,Consumer Goods,Singapore
"UP Fintech: Client Assets Hit Record High, Over 75% from Clients in Markets such as SG; 2023 Net Income Surged by 237%","UP Fintech: Client Assets Hit Record High, Over 75% from Clients in Markets such as SG; 2023 Net Income Surged by 237%
Singapore Accounts for the Highest Proportion of Total Funded Clients In addition to its robust retail operations, the Company also launched a one-stop wealth management solution for major financial advisory firms and wealth management entities in Singapore.",TMCnet,Consumer Goods,Singapore
Dow 30: sentiment divergence between retail and CoT widens,"Dow 30: sentiment divergence between retail and CoT widens
Retail traders enter extreme sell territory, while CoT speculators are majority buy and pushing further into heavy long territory.",ig.com,Consumer Goods,Singapore
"Retail investors account for 54% of Singapore Post Limited's (SGX:S08) ownership, while public companies account for 37%","Retail investors account for 54% of Singapore Post Limited's (SGX:S08) ownership, while public companies account for 37%
The considerable ownership by retail investors in Singapore ... a company without a history of growth. You can see Singapore Post's historic earnings and revenue below, but keep in mind there's ...",Yahoo Finance,Consumer Goods,Singapore
Singapore power brokers will decide Optus' future,"Singapore power brokers will decide Optus' future
The Financial Review 's Street Talk column reported on Wednesday evening that Singtel was in advanced discussions over Optus in a mooted $16 billion deal to Brookfield, sending the Singaporean company's shares up almost 4 per cent to their highest levels since August 2023.",The Australian Financial Review,Consumer Goods,Singapore
Q4 2023 Identiv Inc Earnings Call,"Q4 2023 Identiv Inc Earnings Call
Jaeson Schmidt; Analyst; Lake Street Capital Markets Michael Piccolo; Analyst; Imperial Capital",Yahoo Finance,Consumer Goods,Singapore
Q4 2023 Futu Holdings Ltd Earnings Call,"Q4 2023 Futu Holdings Ltd Earnings Call
Daniel Yuan; Chief of Staff & Head of Investor Relations; Futu Holdings Ltd Hua Li Leaf; Chairman of the Board, Chief Executive Officer, Founder; Futu Holdings Ltd Yu Chen Arthur; Chief Financial Officer;",Yahoo Finance,Consumer Goods,Singapore
How Singapore activewear brand Kydra started with a search for better gym shorts,"How Singapore activewear brand Kydra started with a search for better gym shorts
Kydra co-founder founder Jimmy Poh shares with CNA938's Life&Style the journey in starting and building the homegrown activewear brand.",Channel NewsAsia Singapore,Consumer Goods,Singapore
4 Singapore Blue-Chip Stocks with at least 5.5% dividend yield,"4 Singapore Blue-Chip Stocks with at least 5.5% dividend yield
SINGAPORE: Blue-chip stocks are a go-to for investors ... a retail real estate investment trust (REIT), manages a portfolio of 10 suburban retail malls and an office building. Despite a mixed earnings report for fiscal 2023, the trust saw gross revenue ...",The Independent SG on MSN.com,Consumer Goods,Singapore
Solopreneur founder of Tailored Jewel went from being in debt to earning 7-figure revenue,"Solopreneur founder of Tailored Jewel went from being in debt to earning 7-figure revenue
A diamond ring, to Malaysian entrepreneur Ethon Low, is a ""necessary luxury"". Yet, the 37-year-old's journey of building his custom jewellery business was far from luxurious. Low founded Tailored Jewel,",Yahoo Southeast Asia on MSN.com,Consumer Goods,Singapore
"Retail investors account for 54% of Singapore Post Limited's (SGX:S08) ownership, while public companies account for 37%","Retail investors account for 54% of Singapore Post Limited's (SGX:S08) ownership, while public companies account for 37%
The considerable ownership by retail investors in Singapore Post indicates ... This risk is higher in a company without a history of growth. You can see Singapore Post's historic earnings and revenue below, but keep in mind there's always more to the ...",Yahoo Finance,Consumer Goods,Singapore
CPAMF CapitaLand Integrated Commercial Trust,"CPAMF CapitaLand Integrated Commercial Trust
CICT owns and invests in quality income-producing assets primarily used for commercial (including retail and/or office) purpose, located predominantly in Singapore. As the largest proxy for ...",Seeking Alpha,Consumer Goods,Singapore
Digital banks play key role in supporting economic mobility in ASEAN,"Digital banks play key role in supporting economic mobility in ASEAN
Muthukrishnan Ramaswami, Group CEO, GXS In 2019, Singapore invited applicants for new digital bank licences. The intention was to extend banking services to the underserved and improve access to regulated financial services.",The Edge on MSN.com,Consumer Goods,Singapore
Asia's best international private bank: Julius Baer,"Asia's best international private bank: Julius Baer
Julius Baer's commitment to Asia has certainly paid off. Bolstered by a team of 1,600 professionals, including over 430 relationship managers, the bank has achieved a doubling of its assets under management in the region since 2016,",Euromoney,Consumer Goods,Singapore
Baozun Inc. (NASDAQ:BZUN) Q4 2023 Earnings Call Transcript,"Baozun Inc. (NASDAQ:BZUN) Q4 2023 Earnings Call Transcript
Q4 2023 Earnings Call Transcript March 21, 2024 Baozun Inc. isn't one of the 30 most popular stocks among hedge funds at the end of the third quarter (see the details here). Operator: Good morning, ladies and gentlemen,",YAHOO!Finance,Consumer Goods,Singapore
OWNDAYS Singapore softens tax hike impact on consumers,"OWNDAYS Singapore softens tax hike impact on consumers
Last year, the biggest challenge the company faced was acquiring talent for their retail store staff, Hwong said. OWNDAYS Singapore is improving its salary package to attract more talent. On top of this, they also offer an in-house programme to encourage ...",MSN,Consumer Goods,Singapore
Hongkong Land Earnings: In-Line Results; Retail Recovery Offset by Weak Office Rental,"Hongkong Land Earnings: In-Line Results; Retail Recovery Offset by Weak Office Rental
Underlying trends within narrow-moat Hongkong Land's 2023 earnings are ... year as the growth in the Singapore office market and a strong recovery in the company's retail portfolio was offset ...",Morningstar,Consumer Goods,Singapore
Taylor Swift fans make pricey Singapore pilgrimage to only Southeast Asian concert: 'never spent big for someone else',"Taylor Swift fans make pricey Singapore pilgrimage to only Southeast Asian concert: 'never spent big for someone else'
That is slightly above the average annual household income in her ... benefits to the Singapore economy, especially to tourism activities such as hospitality, retail, travel and dining"".",scmp.com,Consumer Goods,Singapore
"In Singapore, some small businesses lament muted impact of Swiftonomics: 'not the right audience'","In Singapore, some small businesses lament muted impact of Swiftonomics: 'not the right audience'
Swiftonomics has swept through Singapore after the US pop star performed ... businesses like airline companies, hotel chains and retail stores. At the same time, some commentators questioned ...",scmp.com,Consumer Goods,Singapore
Tata Capital raises $200 million via overseas term loans,"Tata Capital raises $200 million via overseas term loans
The company has the flexibility to price the loan 120 basis points above the one-month, three-month or six-month Secured Overnight Financing Rate (SOFR), in line with the market movement. The loan is part of the company's regular borrowing programme.",The Economic Times on MSN.com,Consumer Goods,Singapore
JG Summit Holdings net income surges to P20.2 billion,"JG Summit Holdings net income surges to P20.2 billion
GOKONGWEI-LED conglomerate JG Summit Holdings, Inc. said its net income reached P20.2 billion in 2023, up by 30 times from the P700 million net income the prior year, led by higher revenues from its airline and real estate businesses.",BusinessWorld,Consumer Goods,Singapore
U.S. Stock Futures Rise Ahead Of PPI and Retail Sales; Oil Prices Climb,"U.S. Stock Futures Rise Ahead Of PPI and Retail Sales; Oil Prices Climb
U.S. index futures are rising in Thursday's pre-market, with investors awaiting producer inflation data and retail sales, which impact U.S ... Iron ore for April on the Singapore exchange dropped 2.37% to the lowest level since August 17, at $103. ...",InvestorsHub on MSN.com,Consumer Goods,Singapore
UP Fintech stock drops after Q4 earnings fall short of analysts' expectations,"UP Fintech stock drops after Q4 earnings fall short of analysts' expectations
UP Fintech Holding (TIGR) stock drops 10% as Q4 earnings disappoint. Non-GAAP earnings per ADS and total revenue fall below expectations.",Seeking Alpha on MSN.com,Consumer Goods,Singapore
4 Singapore stocks surging with increased dividends,"4 Singapore stocks surging with increased dividends
United Overseas Bank Ltd, Singapore's third-largest bank, had a standout year in 2023. Thanks to high-interest rates, the bank's total income shot up by 20% to S$13.9 billion, and its net profit surged by 25% to S$5.7 billion, even with extra expenses from acquiring Citigroup.",The Independent Singapore on MSN.com,Consumer Goods,Singapore
DFI Retail Group posts 437% increase in underlying earnings to US$155m,"DFI Retail Group posts 437% increase in underlying earnings to US$155m
DFI Retail Group posted underlying earnings of US$154.7 million for the fiscal year ... This was predominantly due to a goodwill impairment in respect of its Macau business and Giant Singapore, and foreign exchange losses associated with the divestment ...",Business Times,Consumer Goods,Singapore
Spooking investors,"Spooking investors
Meanwhile, the amended Retail Trade Liberalization Act passed ... FDI destination in ASEAN from 2013 to 2022. In terms of income, Singapore again registered the highest GDP per capita in ASEAN ...",philstar.com,Consumer Goods,Singapore
"3 Undervalued Oil & Gas - Integrated Stocks for Tuesday, March 26","3 Undervalued Oil & Gas - Integrated Stocks for Tuesday, March 26
Discover the top 3 undervalued Oil & Gas - Integrated stocks for Tuesday, March 26 based on AAII's Stock Grades.",American Association of Individual Investors,Consumer Goods,Singapore
Q4 2023 Bakkt Holdings Inc Earnings Call,"Q4 2023 Bakkt Holdings Inc Earnings Call
Peter Christiansen; Analyst; Citi John Roy; Analyst; Water Tower Research Operator Greetings, and welcome to the Bakkt quarter four and full-year 2023 earnings conference call. (Operator Instructions) As a reminder,",Yahoo Finance,Consumer Goods,Singapore
China's online brokerage Futu eyes Malaysian market following its Singapore foray in overseas expansion drive,"China's online brokerage Futu eyes Malaysian market following its Singapore foray in overseas expansion drive
After its Singapore debut in 2021 ... will also help bridge the information gap and empower retail investors, he added. ""There's a huge potential for increasing investment penetration rates ...",scmp.com,Consumer Goods,Singapore
"Mid-career workers will have access to 7,000 courses under S$4,000 SkillsFuture top-up scheme","Mid-career workers will have access to 7,000 courses under S$4,000 SkillsFuture top-up scheme
SINGAPORE: About 7,000 courses will be available ... Progressive Wage Model sectors - such as cleaning, security and retail - are also eligible. The 7,000 courses have ""very clear ...",Channel NewsAsia Singapore,Consumer Goods,Singapore
"Progressive Wage Model to cover up to 80,000 retail, food services workers, possibly in 2 to 3 years","Progressive Wage Model to cover up to 80,000 retail, food services workers, possibly in 2 to 3 years
The Progressive Wage Model (PWM) will be extended to the retail and food services sectors ... but are in sectors not covered by the model SINGAPORE — The Progressive Wage Model (PWM) will ...",TODAYonline,Consumer Goods,Singapore
More Malaysians looking for work in Singapore,"More Malaysians looking for work in Singapore
January 2024 have doubled compared with December 2022-January 2023. ""The strengthening of the Singapore dollar against the ringgit over the past few months has led to a surge of Malaysian job seekers applying for positions",tnp.straitstimes,Consumer Goods,Singapore
Cebu Pacific rebound fuels JG Summit profit,"Cebu Pacific rebound fuels JG Summit profit
JG Summit Holdings Inc. saw its core net income more than triple to P19.6 billion in 2023 from P6.2 billion a year before as a resurgence in both domestic and international tourism fueled a rebound in its airline business.",The Manila Times on MSN.com,Consumer Goods,Singapore
CIMBT intensifies drive to expand retail loan portfolio,"CIMBT intensifies drive to expand retail loan portfolio
CIMB Thai Bank (CIMBT) is intensifying its efforts to expand its retail loan portfolio, with the aim of boosting returns in the business segment through both interest rate and fee-based income.",Bangkok Post on MSN.com,Consumer Goods,Singapore
Singapore shares climbed on Thursday; STI edged up by 0.3%,"Singapore shares climbed on Thursday; STI edged up by 0.3%
Banking stocks showed early morning gains, with DBS rising by S$0.36 or 1.1% to S$34.29. OCBC saw an increase of S$0.05 or 0.4% to S$13.28, while UOB edged up by S$0.14 or 0.5% to S$28.74. Contrary to Singapore's performance, Wall Street experienced a mostly downward trend on Wednesday.",The Independent Singapore on MSN.com,Consumer Goods,Singapore
Are Singapore REITs a Buy Now?- With Fed Potential Pivot,"Are Singapore REITs a Buy Now?- With Fed Potential Pivot
Many investment bloggers have touched on this topic given that the Singapore REITs have fallen by almost 30% from their mid-2021 peak. Is it a buy now? Given the recent Fed guidance of a potential pivot to lower interest rates.",thefinance,Consumer Goods,Singapore
Asia's private markets revolution,"Asia's private markets revolution
Increased professionalisation of portfolio management across Asia's family offices and private banks has paved the way for a new set of alternative investment strategies aimed at the next generation of clients.",pwmnet.com,Consumer Goods,Singapore
Zhongmin Baihui Retail Group Ltd.,"Zhongmin Baihui Retail Group Ltd.
$ 0.525 SGD 0.055 11.70%",Wall Street Journal,Consumer Goods,Singapore
Parkson Retail Asia Ltd.,"Parkson Retail Asia Ltd.
$ 0.054 SGD 0.003 5.88%",Wall Street Journal,Consumer Goods,Singapore
Lippo Malls Indonesia Retail Trust,"Lippo Malls Indonesia Retail Trust
1 Day D5IU 0.00% DJIA 0.16% Russell 2K -0.72% Real Estate/Construction 0.63%",Wall Street Journal,Consumer Goods,Singapore
"GROW with Singlife and Allianz Global Investors Forge Strategic Partnership, Launch First Long-term SGD Income Fund with Monthly Dividends","GROW with Singlife and Allianz Global Investors Forge Strategic Partnership, Launch First Long-term SGD Income Fund with Monthly Dividends
To mark this milestone, GROW and AllianzGI are introducing Allianz Global Income exclusively to GROW's network of advisers and their clients. The fund is in Singapore dollars (SGD)and offers monthly dividends to investors.",Hubbis,Consumer Goods,Singapore
Citi lowers TP for DFI Retail Group while DBS leaves TP 'under review' despite reversal into earnings for FY2023,"Citi lowers TP for DFI Retail Group while DBS leaves TP 'under review' despite reversal into earnings for FY2023
Analysts from both brokerage houses have kept their buy calls on back of cheap valuation, and strong recovery momentum for 2024.",The Edge Singapore,Consumer Goods,Singapore
Q2 2024 Jabil Inc Earnings Call,"Q2 2024 Jabil Inc Earnings Call
Wilson; CEO & Director; Jabil Inc. Michael Dastoor; Executive VP & CFO; Jabil Inc. Dong Wang; Research Analyst; Barclays Bank PLC, Research Division Manmohanpreet Singh; Analyst; JPMorgan Chase & Co,",雅虎財經,Consumer Goods,Singapore
"Winners of Singapore budget 2024: banks, tech, renewables","Winners of Singapore budget 2024: banks, tech, renewables
but also the Singapore Exchange, they said. The cash handouts and income tax rebates, meanwhile, bode well for firms in the consumer segment like supermarket operators and suburban retail landlords. The analysts see defensive operators like Kimly and Sheng ...",MSN,Consumer Goods,Singapore
The Countries With The Most Billionaires,"The Countries With The Most Billionaires
What determines the number of billionaires in each country is a mixture of factors, including the political stability of the country, the economic development, the regulatory environment, and the investment opportunities.",staplerconfessions on MSN.com,Consumer Goods,Singapore
Singapore beats all other APAC cities with USD4.1b commercial property investments in Q4,"Singapore beats all other APAC cities with USD4.1b commercial property investments in Q4
This is the highest quarterly figure in the last five years. Singapore has taken the lead in Asia-Pacific in commercial real estate investments in Q4 2023, according to Knight Frank's latest report. The commercial investment volume in Singapore grew 462% quarterly and 110% over the same year,",Real Estate Asia on MSN.com,Consumer Goods,Singapore
Q4 2023 Mitek Systems Inc Earnings Call,"Q4 2023 Mitek Systems Inc Earnings Call
Good day, and welcome to Mitek's fiscal 2023, fourth quarter and full-year earnings conference call. (Operator Instructions) Please note this event is being recorded. I would now like to turn the conference over to Todd Kehrli of MKR Investor Relations. Please go ahead.",Yahoo Finance,Consumer Goods,Singapore
Gold prices have hit record highs. Here's why they could rally further,"Gold prices have hit record highs. Here's why they could rally further
Gold prices hit a new all-time high recently, and there's still room for it to surge as some countries continue on a gold buying spree.",CNBC on MSN.com,Consumer Goods,Singapore
"Jardine Matheson posts US$686 mil FY2023 earnings, up 94% y-o-y","Jardine Matheson posts US$686 mil FY2023 earnings, up 94% y-o-y
See also: Shangri-La Asia reverses previous losses with FY2023 earnings of US$184.1 mil DFI Retail reported a non-trading loss of US$123 million, predominantly due to the goodwill impairment from its Macau food business and Giant Singapore, and foreign ...",The Edge Singapore,Consumer Goods,Singapore
"SREITs' retail, office, hospitality saw strong recovery in Q4 2023: analyst","SREITs' retail, office, hospitality saw strong recovery in Q4 2023: analyst
Hospitality and retail will continue to benefit from visitor arrivals and domestic spending. The last three months of 2023 shaped up to be a quarter of recoveries for Singaporean REITs. S-REITs saw their retail,",Singapore Business Review on MSN.com,Consumer Goods,Singapore
The Bull Case For Investing In Singapore Retail Property,"The Bull Case For Investing In Singapore Retail Property
The purpose of REIT is to invest in income-producing real estate across a range of ... Their primary investments are in shopping malls and free-standing retail. In Singapore, this is no different as you see most of the shopping malls are owned by REITs.",thefinance,Consumer Goods,Singapore
Cover Story: UOB Malaysia achieves record income + profitability in 2023,"Cover Story: UOB Malaysia achieves record income + profitability in 2023
This article first appeared in The Edge Malaysia Weekly on March 11, 2024 - March 17, 2024 NG Wei Wei, CEO of United Overseas Bank (Malaysia) Bhd (UOB Malaysia), has had two busy but eventful years at the bank.",The Edge on MSN.com,Consumer Goods,Singapore
Africa's best international private bank: Barclays Private Bank,"Africa's best international private bank: Barclays Private Bank
Barclays' then chief executive Jes Staley decided to gradually sell down its Johannesburg-listed African unit, including retail banks across the continent. But when Credit Suisse announced a strategic refresh in 2021 - including selling its ultra-high net-worth private client",Euromoney,Consumer Goods,Singapore
Cape EMS working to regain investor confidence,"Cape EMS working to regain investor confidence
This article first appeared in The Edge Malaysia Weekly on March 18, 2024 - March 24, 2024 DESPITE reporting record profits, Johor-based electronics manufacturing service (EMS) provider Cape EMS Bhd saw its shares hit an all-time low this month as earnings came in short of market expectations.",The Edge on MSN.com,Consumer Goods,Singapore
Nordea launches 12 retail funds in Singapore,"Nordea launches 12 retail funds in Singapore
Previously available only to institutional and accredited investors in Singapore, NAM's funds - including equities, thematic equities, fixed income and multi-asset asset classes - are now offered to retail investors in Singapore via licensed ...",The Asset,Consumer Goods,Singapore
Nordea Asset Management's 12 flagship funds now available for retail distribution in Singapore,"Nordea Asset Management's 12 flagship funds now available for retail distribution in Singapore
It consists of three equity funds, four thematic equity funds, two fixed income funds and three multi-asset ... the ever-evolving investment needs and preferences of Singapore's mass affluent and retail segments. ""The 12 funds that have been registered ...",The Edge Singapore,Consumer Goods,Singapore
"FTSE 100 Live 25 March: Index closes slightly lower, but still near record high, Cocoa prices surge","FTSE 100 Live 25 March: Index closes slightly lower, but still near record high, Cocoa prices surge
Investors will be looking for fresh progress this week after the FTSE 100 index closed on Friday at its highest level in a year. Bets on interest rate cuts by the summer fuelled the advance, with London's top flight up by more than 2.",Evening Standard on MSN.com,Consumer Goods,Singapore
MoneyMax posts 2.8% increase in FY2023 earnings to $22.7 mil; expects to maintain profitability in FY2024,"MoneyMax posts 2.8% increase in FY2023 earnings to $22.7 mil; expects to maintain profitability in FY2024
Local pawnbroking operator MoneyMax announced that its FY2023 ended Dec 31, 2023, earnings were ... the pawnbroking, retail and trading of gold and luxury items and secured lending segments across the group's two markets in Singapore and Malaysia.",The Edge Singapore,Consumer Goods,Singapore
HPL reports surge in FY2023 earnings on revaluation gains,"HPL reports surge in FY2023 earnings on revaluation gains
For the year ended Dec 2023, the company reported earnings of $561.0 million ... voco Orchard Singapore and HPL House. HPL intends to undertake a mixed development comprising hotel, retail, office and residential components, and is working on further ...",The Edge Singapore,Consumer Goods,Singapore
Want $4000 In Passive Income? Invest $1250 Into These 24 Dividend Stocks,"Want $4000 In Passive Income? Invest $1250 Into These 24 Dividend Stocks
We screened our 24/7 Wall St. dividend equity research database, looking for stocks that pay massive dividends, and we found 24 companies that combined can generate over $4000 a year in passive income if you invest just $1250 in each stock.",24/7 Wall St. on MSN.com,Consumer Goods,Singapore
Gold Prices Surge to Record Highs - Here's Why the Rally Shows No Signs of Slowing Down,"Gold Prices Surge to Record Highs - Here's Why the Rally Shows No Signs of Slowing Down
The surge in gold's value persists, marking a new pinnacle on Thursday, with experts foreseeing further ascent fueled by the vigorous bullion acquisitions by central banks. ""Prices could escalate to $2,",Analyzing Market on MSN.com,Consumer Goods,Singapore
Money in a Minute for the Week Ending March 23,"Money in a Minute for the Week Ending March 23
I recap ""news you can use"" from the week — a handful of quotes from major (and often expensive) news sources — so you can stay up to date on the news that affects your money without spending a dime and in less than a minute.",Money Talks News on MSN.com,Consumer Goods,Singapore
"Bakkt Holdings, Inc. (NYSE:BKKT) Q4 2023 Earnings Call Transcript","Bakkt Holdings, Inc. (NYSE:BKKT) Q4 2023 Earnings Call Transcript
Q4 2023 Earnings Call Transcript March 25, 2024 Bakkt Holdings, Inc. misses on earnings expectations. Reported EPS is $-0.29 EPS, expectations were $-0.11. Bakkt Holdings, Inc. isn't one of the 30 most popular stocks among hedge funds at the end of the third quarter (see",InvestingChannel on MSN.com,Consumer Goods,Singapore
CapitaLand Investment posts FY2023 earnings decline of 79% to $181 mil,"CapitaLand Investment posts FY2023 earnings decline of 79% to $181 mil
CapitaLand Investment (CLI) announced that its earnings or Patmi for FY2023 ended Dec 31 ... In terms of geographical segment, the group's two core markets, Singapore and China, accounted for 36% of total revenue. The remaining revenue were contributed ...",The Edge Singapore,Consumer Goods,Singapore
Singapore Might Have Large Gross Debt But Their Credit Rating Is AAA. Find Out Why,"Singapore Might Have Large Gross Debt But Their Credit Rating Is AAA. Find Out Why
Singapore's savings bonds are a retail enterprise offered to the general public ... They are only issued to raise income for the Central Provident Fund (CPF). These government-backed securities provide Singapore's state pension fund with a steady ...",commodity,Consumer Goods,Singapore
Fullerton Fund Management raises US$100 million for anchor close of the Fullerton Carbon Action Fund,"Fullerton Fund Management raises US$100 million for anchor close of the Fullerton Carbon Action Fund
The private equity fund seeks tocapitalise on Emerging Asia's huge and fast-growing decarbonisation opportunities. SINGAPORE, March 20, 2024 /PRNewswire/ -- Fullerton Fund Management (""Fullerton"") has successfully raised US$100 million in the anchor close of its Fullerton Carbon Action Fund.",Malaysia Sun,Consumer Goods,Singapore
Field Notes: Broadacre farm income to rebound; SURS Illinois seeks agri GP; Ardian makes nature-based solutions hire,"Field Notes: Broadacre farm income to rebound; SURS Illinois seeks agri GP; Ardian makes nature-based solutions hire
Broadacre farm income is expected to rebound this year, SURS Illinois is looking for an agri GP, Hatch Blue hits €75 million second close, Ardian and partner firm aDryada both recruit for nature-based solutions fund,",PSP,Consumer Goods,Singapore
Looking for Passive Income? 5 Singapore Blue-Chips Paying Out Quarterly Dividends,"Looking for Passive Income? 5 Singapore Blue-Chips Paying Out Quarterly Dividends
There is more, though. Most blue-chip stocks also pay out a dependable dividend that income investors will love. We feature five Singapore blue-chip stocks that dish out quarterly dividends so that you can enjoy a stream of passive income flowing into your ...",Yahoo Finance,Consumer Goods,Singapore
Singapore Adds NRF 2024: Retail's Big Show Asia Pacific to its Flagship Event List,"Singapore Adds NRF 2024: Retail's Big Show Asia Pacific to its Flagship Event List
The Asia Pacific edition of the celebrated Retail's Big Show from New York City will be held in Singapore for the first time to transform consumer experiences in the new retail age SINGAPORE ...",Yahoo Finance,Consumer Goods,Singapore
When do you file your income tax in Singapore (2024)?,"When do you file your income tax in Singapore (2024)?
SINGAPORE - From 1 March to 18 April, you'll need to submit all your information to the Inland Revenue Authority of Singapore (IRAS) so that the amount of income tax you need to pay can be ...",Yahoo Finance,Consumer Goods,Singapore
How to negotiate a higher salary in Singapore (March 2024),"How to negotiate a higher salary in Singapore (March 2024)
Here's how you can approach negotiating a higher salary for yourself in Singapore, regardless of your career stage.",Yahoo Finance,Consumer Goods,Singapore
"Bankers in India to get higher salary increases than Singapore, Hong Kong","Bankers in India to get higher salary increases than Singapore, Hong Kong
FINANCE professionals in India are in line for higher salary hikes than those in Hong Kong and Singapore this year, underscoring how firms are tapping the nation's economic boom as China slows, according to Bloomberg Intelligence.",Business Times,Consumer Goods,Singapore
Singapore Dollar's Stellar Run Seen Ending on Monetary Easing,"Singapore Dollar's Stellar Run Seen Ending on Monetary Easing
The Singapore dollar's two-year streak as the top-performing Asian currency is seen ending this year as the nation's central bank may start loosening its policy as soon as April.Most Read from BloombergHarassment and Drugs Plagued a Citigroup Division for YearsUS Homebuyers Expecting $10,",Yahoo Finance,Consumer Goods,Singapore
4 Singapore Companies Poised to Report Higher Earnings: Can Their Share Prices Rise Further?,"4 Singapore Companies Poised to Report Higher Earnings: Can Their Share Prices Rise Further?
Investors are, however, keeping an eye out on the future as higher earnings will determine the trajectory of the stock's share price. We profile four Singapore companies that are well-positioned to report better profits that should cause their share ...",Yahoo Finance,Consumer Goods,Singapore
More Pain Predicted For Singapore Stock Market,"More Pain Predicted For Singapore Stock Market
(RTTNews) - The Singapore stock market has tracked lower in consecutive trading days, slumping more than 20 points or 0.6 percent along the way. The Straits Times Index now sits just beneath the 3,200-point plateau and it's expected to open in the red again on Tuesday.",Nasdaq,Consumer Goods,Singapore
Keppel Infrastructure Trust reveals higher earnings per share in FY23,"Keppel Infrastructure Trust reveals higher earnings per share in FY23
...there are many ways you can work with us to advertise your company and connect to your customers. Our team can help you dight and create an advertising campaign, in print and digital, on this website and in print magazine. We can also organize a real ...",Singapore Business Review,Consumer Goods,Singapore
Art of Space : Porsche Studio Singapore at Guoco Midtown,"Art of Space : Porsche Studio Singapore at Guoco Midtown
Porsche Studio Singapore is an experiential lifestyle concept at Guoco Midtown that redefines the automotive retail space here",Yahoo Finance,Consumer Goods,Singapore
