Title,Content,Site-Name,Sector,Country
Best Savings Accounts in Singapore with Highest Interest Rates (Mar 2024),"Best Savings Accounts in Singapore with Highest Interest Rates (Mar 2024)
So far, 2024 has been pretty hard on our bank accounts. Between the GST hike and an impending recession, it looks like our wallets are taking quite a hit this year, even with the GST vouchers and CDC vouchers to aid us.",MoneySmart on MSN.com,Financials,Singapore
Trailblazing Women in Climate 2024,"Trailblazing Women in Climate 2024
Industry Insight from Ethical Corporation Magazine, a part of Thomson Reuters. March 4 - As U.N. Women's latest report, opens new tab again confirms, the struggle for greater gender equality has stalled, with women continuing to have to fight to have ...",Reuters,Financials,Singapore
NEUBERGER BERMAN AND KEY WEALTH ANNOUNCE A PROPRIETARY CUSTOMIZED DIRECT INVESTMENT OFFERING FOR KEY PRIVATE BANK CLIENTS,"NEUBERGER BERMAN AND KEY WEALTH ANNOUNCE A PROPRIETARY CUSTOMIZED DIRECT INVESTMENT OFFERING FOR KEY PRIVATE BANK CLIENTS
In an evolution of direct indexing, Neuberger Berman's Customize Direct Investing solution will be integrated into Key Wealth's Equity Strategies to help customize portfolios and manage tax impact for Key clients CLEVELAND and NEW YORK, March 18, 2024 ...",Yahoo Finance,Financials,Singapore
"New York Community Bank's stock slides after leadership changes, 'material weaknesses' notice","New York Community Bank's stock slides after leadership changes, 'material weaknesses' notice
a goodwill impairment charge resulted in a $2.4 billion decrease to its fourth-quarter and annual net income. It also said that as management evaluated the bank's internal financial controls ...",MarketWatch,Financials,Singapore
Jeremy Hunt unveils £10bn national insurance cut in pre-election Budget,"Jeremy Hunt unveils £10bn national insurance cut in pre-election Budget
UK chancellor Jeremy Hunt placed a £10bn cut in national insurance at the heart of a Budget ... to focus on more ""retail-friendly"" cuts to income tax. You are seeing a snapshot of an ...",The Financial Times,Financials,Singapore
Tech Stocks May Lead Early Rebound On Wall Street,"Tech Stocks May Lead Early Rebound On Wall Street
The major U.S. index futures are currently pointing to a higher open on Monday, with stocks likely to regain ground after trending",Business Insider,Financials,Singapore
Stocks Set to Open Higher as Investors Await Fed Meeting,"Stocks Set to Open Higher as Investors Await Fed Meeting
June S&P 500 E-Mini futures (ESM24) are up +0.37%, and June Nasdaq 100 E-Mini futures (NQM24) are up +0.64% this morning as market participants looked ahead to the Federal Reserve's second monetary policy committee decision of the year due later in the week.",Nasdaq,Financials,Singapore
Money in a Minute for the Week Ending March 23,"Money in a Minute for the Week Ending March 23
I recap ""news you can use"" from the week — a handful of quotes from major (and often expensive) news sources — so you can stay up to date on the news that affects your money without spending a dime and in less than a minute.",Money Talks News on MSN.com,Financials,Singapore
Will Digital Currency Ever Replace Physical Cash?,"Will Digital Currency Ever Replace Physical Cash?
According to the IMF, in 2022, over half of the world's central banks were either exploring or developing their own CBDC, or central bank digital currency.",Money Digest on MSN.com,Financials,Singapore
"FTSE 100 Live 25 March: Index rallies, Treasury cuts NatWest stake again, Cocoa prices surge further","FTSE 100 Live 25 March: Index rallies, Treasury cuts NatWest stake again, Cocoa prices surge further
Investors will be looking for fresh progress this week after the FTSE 100 index closed on Friday at its highest level in a year. Bets on interest rate cuts by the summer fuelled the advance, with London's top flight up by more than 2.",Evening Standard on MSN.com,Financials,Singapore
HSA Hacks You Need to Know for 2024,"HSA Hacks You Need to Know for 2024
How do you make the most of an HSA? Jack G. says, ""Hi, Laura. I recently enjoyed your finance podcasts on HSAs-thank you! I heard about a unique HSA feature allowing me to buy qualified items, save receipts, and reimburse myself later, potentially ...",MSN,Financials,Singapore
Can't Keep Your Finances in Check? These Tips Could Help You Finally Get on Track,"Can't Keep Your Finances in Check? These Tips Could Help You Finally Get on Track
Financial gurus, your money-savvy friend, and personal finance books and articles all say the same thing: You need a budget. Why? Because without any guardrails to guide your spending decisions, you can end up overspending (and, in turn, running up debt).",MSN,Financials,Singapore
'There is no sense holding out expecting to get a better yield later.' This CD is still paying 6.5% APY — and 9 more of the best rates for March 2024,"'There is no sense holding out expecting to get a better yield later.' This CD is still paying 6.5% APY — and 9 more of the best rates for March 2024
With potential rate cuts on the horizon, here's what pros say you'll need to know before opting for a certificate of deposit.",MarketWatch on MSN.com,Financials,Singapore
Home Office Tax Deductions: What Can (And Can't) You Write Off?,"Home Office Tax Deductions: What Can (And Can't) You Write Off?
Millions of employees work from home at least part time. They've carved out dedicated office space and plopped laptops on kitchen counters and in closets. They almost never can declare the home office tax deduction.",Mediafeed on MSN.com,Financials,Singapore
Monitoring Bulgaria: Political tensions rise as country waits for euro green light,"Monitoring Bulgaria: Political tensions rise as country waits for euro green light
Overall, we think that growth will continue to pick up in the next two years as private consumption improves, EU money continues to fund higher rates of investment and external demand gradually recovers. We forecast 2.9% GDP growth in 2024, with a key upside risk coming from a stronger-than-expected response of consumers from recent wage gains.",think,Financials,Singapore
Best Savings Accounts for March 2024,"Best Savings Accounts for March 2024
Toni Husbands is a staff writer with CNET Money who enjoys exploring topics that promote financial ... customer. Bank and thrift deposits are insured by the Federal Deposit Insurance Corp. Credit ...",CNET,Financials,Singapore
Spring Budget 2024: Jeremy Hunt to cut national insurance rather than income tax as rate windfall fails to materialise,"Spring Budget 2024: Jeremy Hunt to cut national insurance rather than income tax as rate windfall fails to materialise
Jeremy Hunt will cut national insurance rather than income tax in next week ... ""The reappraisal of Bank of England rate cuts in financial markets means the money available for giveaways ...",City A.M.,Financials,Singapore
Best High-Yield Savings Accounts for March 2024,"Best High-Yield Savings Accounts for March 2024
Toni Husbands is a staff writer with CNET Money who enjoys exploring topics that promote financial ... customer. Bank and thrift deposits are insured by the Federal Deposit Insurance Corp. Credit ...",CNET,Financials,Singapore
6 Bills You Never Have To Worry About When You're as Rich as Elon Musk,"6 Bills You Never Have To Worry About When You're as Rich as Elon Musk
As unfair as it may seem, those in the upper class don't have to stress over some bills, even though they're in positions where they can most afford to pay. Reaching the upper crust of income often eliminates the burden of some of the bills everyone ...",MSN,Financials,Singapore
Best Online Banks for March 2024,"Best Online Banks for March 2024
If cash is your primary form of income ... bank failure. The bank also covers deposits beyond the allotted FDIC limit through the Depositor Insurance Fund. An online bank, credit union or ...",CNET,Financials,Singapore
Social Security Cuts: 5 Expenses Retirees Should Avoid Completely,"Social Security Cuts: 5 Expenses Retirees Should Avoid Completely
Proposed Social Security cuts come in many forms -- some of which are disguised as no cuts at all but amount to the same thing. That's the case with proposals to raise the full retirement age",GOBankingRates on MSN.com,Financials,Singapore
Guide To Investing In Unit Trusts In Singapore,"Guide To Investing In Unit Trusts In Singapore
When it comes to investing, a common approach that many of us may take is to concentrate our portfolio on one or two asset classes that we are most comfortable with. The number of instruments within this portfolio would also be dependent on the amount of ...",DollarsAndSense,Financials,Singapore
Cover Story: Will 2024 see another dividend windfall?,"Cover Story: Will 2024 see another dividend windfall?
This article first appeared in The Edge Malaysia Weekly on March 11, 2024 - March 17, 2024 A sizeable pool of Bursa Malaysia's largest companies and known good dividend payers delivered bumper dividends to shareholders — including government-linked investment companies (GLICs) — on the back of improved financial performance in 2023.",The Edge on MSN.com,Financials,Singapore
Best Budgeting Apps Of April 2024,"Best Budgeting Apps Of April 2024
Our experts picked YNAB because it assists users with figuring out their financial ... bank accounts and credit accounts is required for In My Pocket. After identifying your recurring income ...",Forbes,Financials,Singapore
The Esquire Trailblazers List 2024: 60+ Movers and Shakers in the Philippine Startup Ecosystem,"The Esquire Trailblazers List 2024: 60+ Movers and Shakers in the Philippine Startup Ecosystem
There's no shortage of talent within the startup ecosystem in the Philippines. Here are some who have made noteworthy strides and achievements over the past year.",Esquire Philippines on MSN.com,Financials,Singapore
12 Ways the Upper Class Save Money That Poor and Middle Class People Don't,"12 Ways the Upper Class Save Money That Poor and Middle Class People Don't
Compared to other socioeconomic classes, having greater wealth comes with certain advantages that allow for more savings opportunities. Check Out: 7 Ways the Upper Middle Class Can Become Rich in",GOBankingRates on MSN.com,Financials,Singapore
Indonesia's Crypto Transactions Skyrocket to $1.92 Billion in February,"Indonesia's Crypto Transactions Skyrocket to $1.92 Billion in February
Indonesia has witnessed an impressive surge in cryptocurrency transactions, with the total reaching IDR 30 trillion ($1.92 billion) in February, according to the country's crypto regulator. The Commodity Futures Trading Supervisory Agency (Bappebti ...",cryptonews,Financials,Singapore
Ageas SA/NV confirms improved possible offer for Direct Line Insurance Group Plc (Nederlandse versie volgt later),"Ageas SA/NV confirms improved possible offer for Direct Line Insurance Group Plc (Nederlandse versie volgt later)
DIRECTLY OR INDIRECTLY, IN, INTO OR FROM ANY JURISDICTION WHERE TO DO SO WOULD CONSTITUTE A VIOLATION OF THE RELEVANT LAWS OR REGULATIONS OF THAT JURISDICTION.",Beursduivel,Financials,Singapore
Navigating the Future: A Hubbis 'Taster' Survey on the Key Opportunities and Challenges Facing Malaysia's Wealth Management Market,"Navigating the Future: A Hubbis 'Taster' Survey on the Key Opportunities and Challenges Facing Malaysia's Wealth Management Market
Aligning Strategies and Solutions to Drive Efficiency a... Malaysia's wealth management sector benefits from robust economic growth and strategic diversification, driven by relatively stable political conditions,",Hubbis,Financials,Singapore
9 Free Budgeting Apps to Help You Manage Your Expenses (2024),"9 Free Budgeting Apps to Help You Manage Your Expenses (2024)
The latest 4.0 version of the app features a new redesign, connects your bank accounts, automatically tracks and categorises your spending, and shows upcoming bills and payments so you can stay on top of your expenses. It connects over 15,000 banks from 70 countries, making it a breeze to connect and track multiple accounts in one place.",MoneySmart on MSN.com,Financials,Singapore
"Bankers in India to get higher salary increases than Singapore, Hong Kong","Bankers in India to get higher salary increases than Singapore, Hong Kong
India's finance professionals are set for significant salary hikes in 2024, outstripping Hong Kong and Singapore. Major firms like HSBC Holdings Plc are expanding operations in India, reflecting the nation's economic growth and wealth management potential.",Indiatimes,Financials,Singapore
15 Biggest Companies in Singapore,"15 Biggest Companies in Singapore
In this article, we will look into the 15 biggest companies in Singapore. If you want to skip our detailed analysis, you can go directly to the 5 Biggest Companies in Singapore. Singapore's Economy: An Analysis Singapore boasts a strong economy and has a GDP of $520.",InvestingChannel on MSN.com,Financials,Singapore
Singapore's Largest Bank Casts Deeper Into Asia: Bloomberg Deals,"Singapore's Largest Bank Casts Deeper Into Asia: Bloomberg Deals
Hi, it's Elffie Chew here in Singapore. I recently spoke with DBS's Head of Equity Capital Markets Anuruk Karoonyavanich—who goes by the name Art—about plans for building up the bank's presence in some key markets elsewhere in Asia.",Bloomberg L.P.,Financials,Singapore
Singapore Inflation Quickened Unexpectedly in February,"Singapore Inflation Quickened Unexpectedly in February
Inflation accelerated unexpectedly in Singapore, as prices in key categories like food, housing and utilities rose at a quicker pace.",Wall Street Journal on MSN.com,Financials,Singapore
More financial aid for lower-income Singapore households hit by Covid-19,"More financial aid for lower-income Singapore households hit by Covid-19
SINGAPORE, Aug 1 (The Straits Times/ANN): Lower-income households that have been directly affected by Covid-19 can now get additional financial support through a fund. More households are also ...",The Star,Financials,Singapore
TMX Group CEO John McKenzie to Present at the 22nd Annual National Bank Financial Services Conference,"TMX Group CEO John McKenzie to Present at the 22nd Annual National Bank Financial Services Conference
TMX Group CEO John McKenzie will present at the 22nd annual National Bank Financial Services Conference on Wednesday, March 27, 2024 at 1:40 - 2:05 p.m. ET.",Yahoo Finance,Financials,Singapore
Financial advisory firms eye Singapore's wealth,"Financial advisory firms eye Singapore's wealth
SINGAPORE: Financial advisory firms have sprung up to jostle with the big banks in serving the wealth market, including the mass affluent. Apart from independent financial advisory firms ...",The Star,Financials,Singapore
Euromoney Private Banking Awards: Singapore's best international private bank: JPMorgan Private Bank,"Euromoney Private Banking Awards: Singapore's best international private bank: JPMorgan Private Bank
JPMorgan Private Bank wins the international private bank award for the power, range and expertise of its cross-business capabilities. Whether a client needs advice on sustainability investing, buying a private jet, setting up a trust, taking their company ...",Euromoney,Financials,Singapore
How Singapore NRIs can navigate DTAA hurdle on capital gains tax,"How Singapore NRIs can navigate DTAA hurdle on capital gains tax
Singapore does not levy any tax on capital gains. Thus, the DTAA rule that states that gains need to be taxed in Singapore might not be fulfilled and, hence, some financial experts are of the ...",Mint,Financials,Singapore
100 people evacuated after power bank catches fire in Balestier apartment,"100 people evacuated after power bank catches fire in Balestier apartment
SINGAPORE - About 100 people evacuated from a serviced residence in Balestier on March 12 after a power bank caught fire. The Singapore Civil Defence Force (SCDF) said it was alerted at about 5 ...",The Straits Times,Financials,Singapore
COSCO SHIPPING International (Singapore) Full Year 2023 Earnings: EPS: S$0.001 (vs S$0.04 loss in FY 2022),"COSCO SHIPPING International (Singapore) Full Year 2023 Earnings: EPS: S$0.001 (vs S$0.04 loss in FY 2022)
Net income: S$1.90m (up from S$88.6m loss in FY ... period COSCO SHIPPING International (Singapore) shares are down 3.6% from a week ago. You still need to take note of risks, for example ...",Yahoo Finance,Financials,Singapore
Singapore Technologies Engineering Full Year 2023 Earnings: Revenues Beat Expectations,"Singapore Technologies Engineering Full Year 2023 Earnings: Revenues Beat Expectations
Net income: S$586.5m (up 9.6% from FY 2022 ... Performance of the market in Singapore. The company's share price is broadly unchanged from a week ago. Before we wrap up, we've discovered 2 ...",Yahoo Finance,Financials,Singapore
Singapore financial firms shrink gender pay gap,"Singapore financial firms shrink gender pay gap
SINGAPORE: The gender pay gap for women working in Singapore's finance industry narrowed to 15.6% in 2022, almost half the 27.1% gap of a decade ago, the city-state's Manpower Ministry said in ...",The Star,Financials,Singapore
"Etiqa Insurance Singapore Launches Essential Critical Secure, a Critical Illness Plan with Mental Health Support and Continuous Financial Care","Etiqa Insurance Singapore Launches Essential Critical Secure, a Critical Illness Plan with Mental Health Support and Continuous Financial Care
SINGAPORE - Media OutReach Newswire - 7 March 2024 - Etiqa Insurance Singapore, a leading life and general insurer, today announced the launch of Essential critical secure, a new Critical Illness (CI) plan, that offers affordable and comprehensive ...",Zawya,Financials,Singapore
China Aviation Oil (Singapore) Full Year 2023 Earnings: EPS Beats Expectations,"China Aviation Oil (Singapore) Full Year 2023 Earnings: EPS Beats Expectations
Net income: US$58.9m (up 76% from FY 2022 ... Performance of the market in Singapore. The company's shares are down 3.2% from a week ago. While it's very important to consider the profit and ...",Yahoo Finance,Financials,Singapore
NTUC Income is insurance brand most positively viewed by Singapore women,"NTUC Income is insurance brand most positively viewed by Singapore women
...there are many ways you can work with us to advertise your company and connect to your customers. Our team can help you dight and create an advertising campaign, in print and digital, on this website and in print magazine. We can also organize a real ...",Singapore Business Review,Financials,Singapore
"Good response to road shows, ahead of likely GIC Re OFS","Good response to road shows, ahead of likely GIC Re OFS
According to an official source, the outreach elicited ""quite positive response"" from global investors, in what would give a fillip to the offer for sale (OFS). (Image/Reuters) The government ...",The Financial Express,Financials,Singapore
"Antfin Singapore sells 2 per cent stake in Zomato for Rs 2,827 crore","Antfin Singapore sells 2 per cent stake in Zomato for Rs 2,827 crore
Antfin Singapore Holding Pte is an affiliate of Ant Financial Group, while the latter is a part of Chinese e-commerce giant Alibaba. According to the bulk deal data available on the BSE ...",The Financial Express,Financials,Singapore
The case for an Exim bank for Singapore,"The case for an Exim bank for Singapore
Without the US Export-Import (Exim) Bank, Boeing would not be able to sell as many aircraft as it does. South Korea and Japan use their Exim banks to finance ... KPMG and the Singapore Business ...",The Straits Times,Financials,Singapore
"Social service groups face continued challenges in detecting, addressing rising financial abuse cases in Singapore","Social service groups face continued challenges in detecting, addressing rising financial abuse cases in Singapore
An elderly man consuming a snack at the void deck of a block. People of different age groups could experience financial abuse differently, with elderly people, for instance, being taken advantage ...",Channel NewsAsia Singapore,Financials,Singapore
Air India-Vistara merger: Singapore's competition regulator gives conditional nod,"Air India-Vistara merger: Singapore's competition regulator gives conditional nod
(PTI) The Competition and Consumer Commission of Singapore (CCCS) on Tuesday (February 5) announced its conditional approval for the proposed merger between Air India and Vistara, more than a year ...",The Financial Express,Financials,Singapore
Grab-led GXS rolls out Singapore's first digital bank,"Grab-led GXS rolls out Singapore's first digital bank
SINGAPORE: GXS Bank, the digital bank joint venture between ride-hailing firm Grab Holdings and Singapore Telecommunications, on Wednesday launched Singapore's first digital bank and bundled it ...",The Star,Financials,Singapore
"Singapore bank OCBC fourth-quarter profit misses expectations, sees rates falling","Singapore bank OCBC fourth-quarter profit misses expectations, sees rates falling
SINGAPORE: Singapore's second-largest bank Oversea-Chinese Banking Corp ... CEO Helen Wong's presentation slides accompanying the earnings results. Return on equity (ROE) in 2024 was set to ...",The Star,Financials,Singapore
Q4 2023 Ellington Financial Inc Earnings Call,"Q4 2023 Ellington Financial Inc Earnings Call
Thank you for standing by. Welcome to the Ellington Financial fourth quarter and full year 2023 earnings conference call. Today's call is being recorded. (Operator Instructions) It is now my ...",Yahoo Finance,Financials,Singapore
ASML (NASDAQ: ASML),"ASML (NASDAQ: ASML)
It operates through the following geographical segments: Japan, South Korea, Singapore, Taiwan, Chine, Rest of Asia, Netherlands, Europe, the Middle East and Africa (EMEA), and United States.",The Motley Fool,Financials,Singapore
Singapore bank sues money laundering suspect for RM70mil,"Singapore bank sues money laundering suspect for RM70mil
Southeast Asia's second-largest bank filed a claim against Su ... The ongoing scandal sent shockwaves across Singapore, a global financial hub dubbed Switzerland of the East given its attraction ...",The Star,Financials,Singapore
Sequoia China founder Neil Shen took Singapore residency,"Sequoia China founder Neil Shen took Singapore residency
Shen's firm, which rebranded last year as HongShan, subsequently expanded into Singapore, opening an office in the financial hub as it split from US-based Sequoia last June. HongShan has also ...",The Financial Times,Financials,Singapore
OCBC Bank to develop convenient schemes for Singapore businesses in Johor,"OCBC Bank to develop convenient schemes for Singapore businesses in Johor
KUALA LUMPUR: OCBC Bank ... financial industries and business-related services, we believe the move to facilitate a more seamless account opening process will be welcomed warmly by the Singapore ...",The Star,Financials,Singapore
Singapore Technologies Engineering Ltd (SGGKF) Q4 2023 Earnings Call Transcript,"Singapore Technologies Engineering Ltd (SGGKF) Q4 2023 Earnings Call Transcript
First, let's take a look at group highlights on Slide 5. We are very pleased to report a very strong set of results for financial year 2023. First let me take the second half year-on-year figures ...",Seeking Alpha,Financials,Singapore
MOVES-Singapore bank OCBC appoints Heng to lead new group strategy division,"MOVES-Singapore bank OCBC appoints Heng to lead new group strategy division
Singapore's second-largest bank said in a statement. Heng spent close to 20 years in banking, 15 of which were at Standard Chartered Bank before joining FairPrice, according to OCBC. Heng joined FairPrice in 2016, according to her LinkedIn. The appointment ...",Yahoo Finance,Financials,Singapore
Cincinnati Financial (CINF) Up 10.1% Since Last Earnings Report: Can It Continue?,"Cincinnati Financial (CINF) Up 10.1% Since Last Earnings Report: Can It Continue?
It has been about a month since the last earnings ... Cincinnati Financial increased 2.1% year over year to $1.9 billion, primarily due to higher underwriting, acquisitions and insurance expenses ...",Yahoo Finance,Financials,Singapore
Heritage Insurance (HRTG) Q4 Earnings and Revenues Top Estimates,"Heritage Insurance (HRTG) Q4 Earnings and Revenues Top Estimates
Heritage Insurance (HRTG) came out with quarterly earnings of $1.15 per share, beating the Zacks Consensus Estimate of $0.45 per share. This compares to earnings of $0.48 per share a year ago.",Yahoo Finance,Financials,Singapore
Bank celebrates financial literacy among Asean kids,"Bank celebrates financial literacy among Asean kids
The awards are part of the bank's mission to enhance financial literacy across Asean ... Indonesia, Myanmar, Singapore and Vietnam. It is accorded co-curriculum status by Malaysia's Education ...",The Star,Financials,Singapore
Singapore's biggest bank DBS has an Indian-origin CEO. His salary is…,"Singapore's biggest bank DBS has an Indian-origin CEO. His salary is…
Piyush Gupta, CEO of Singapore's biggest bank DBS Group and one of the highest paid CEOs in the city-state, saw his total compensation dropped 27.3% for 2023, according to the lender's annual ...",Hindustan Times,Financials,Singapore
MidCap Financial Investment (MFIC) Q4 Earnings and Revenues Surpass Estimates,"MidCap Financial Investment (MFIC) Q4 Earnings and Revenues Surpass Estimates
MidCap Financial Investment (MFIC) came out with quarterly earnings of $0.46 per share, beating the Zacks Consensus Estimate of $0.43 per share. This compares to earnings of $0.43 per share a year ...",Yahoo Finance,Financials,Singapore
Velocity Financial: Q4 Earnings Snapshot,"Velocity Financial: Q4 Earnings Snapshot
WESTLAKE VILLAGE, Calif. (AP) — WESTLAKE VILLAGE, Calif. (AP) — Velocity Financial, Inc. (VEL) on Thursday reported net income of $17.4 million in its fourth quarter. On a per-share basis ...",Yahoo Finance,Financials,Singapore
Ocwen Financial (OCN) Q4 Earnings and Revenues Top Estimates,"Ocwen Financial (OCN) Q4 Earnings and Revenues Top Estimates
Ocwen Financial (OCN) came out with quarterly earnings of $1.44 per share, beating the Zacks Consensus Estimate of $1.09 per share. This compares to loss of $3.35 per share a year ago. These ...",Yahoo Finance,Financials,Singapore
Singapore's competition watchdog grants conditional approval to Air India-Vistara merger,"Singapore's competition watchdog grants conditional approval to Air India-Vistara merger
Singapore's competition watchdog said on Tuesday it has granted approval for the merger between Air India and Vistara, a joint venture between Indian conglomerate Tata Group and Singapore Airlines ...",Mint,Financials,Singapore
HSBC Life Singapore secures Employee Engagement of the Year award for Financial Services at SBR Management Excellence Awards,"HSBC Life Singapore secures Employee Engagement of the Year award for Financial Services at SBR Management Excellence Awards
...there are many ways you can work with us to advertise your company and connect to your customers. Our team can help you dight and create an advertising campaign, in print and digital, on this website and in print magazine. We can also organize a real ...",Singapore Business Review,Financials,Singapore
NTUC Income is insurance brand most positively viewed by Singapore women,"NTUC Income is insurance brand most positively viewed by Singapore women
NTUC Income has emerged as the most positively perceived insurance brand by women in Singapore, according to a survey by YouGov. It achieved a score of 50.5- calculated as an average of its ...",MSN,Financials,Singapore
Lorraine Tan,"Lorraine Tan
Lorraine Tan is the director of equity research in Asia for Morningstar Investment Adviser Singapore Pte Ltd ... School of Economics and the Chartered Financial Analyst® designation.",Morningstar,Financials,Singapore
Velocity Financial (VEL) Beats Q4 Earnings and Revenue Estimates,"Velocity Financial (VEL) Beats Q4 Earnings and Revenue Estimates
Velocity Financial (VEL) came out with quarterly earnings of $0.46 per share ... has just released an urgent special report to help you bank on this trend. In Oil Market on Fire, you'll discover ...",Nasdaq,Financials,Singapore
"Air India-Vistara merger: Singapore regulator's final approval help optimise airlines' schedules, contracts","Air India-Vistara merger: Singapore regulator's final approval help optimise airlines' schedules, contracts
The recent approval for the Air India-Vistara merger by the Singapore regulator, marking the final competition-related clearance, enables both airlines to exchange detailed information for ...",The Financial Express,Financials,Singapore
Parliament passes Bill to enhance MAS investigative powers over financial sector,"Parliament passes Bill to enhance MAS investigative powers over financial sector
SINGAPORE: A new Bill passed by parliament ... which govern the financial services and markets, insurance, payment services, financial advisers, securities and derivatives industry, and trust ...",Channel NewsAsia Singapore,Financials,Singapore
"MidCap Financial Investment Q4 earnings beat, NAV per share climbs","MidCap Financial Investment Q4 earnings beat, NAV per share climbs
MidCap Financial Investment Corp. (NASDAQ:MFIC) posted better-than-expected Q4 earnings, increased its net asset value per share, and diversified its capital structure during the quarter.",Seeking Alpha,Financials,Singapore
Royal Bank (RY) Beats Q1 Earnings Estimates,"Royal Bank (RY) Beats Q1 Earnings Estimates
Royal Bank (RY) came out with quarterly earnings of $2.11 per share, beating the Zacks Consensus Estimate of $2.06 per share. This compares to earnings of $2.26 per share a year ago. These figures ...",Yahoo Finance,Financials,Singapore
It Might Not Be A Great Idea To Buy Village Bank and Trust Financial Corp. (NASDAQ:VBFC) For Its Next Dividend,"It Might Not Be A Great Idea To Buy Village Bank and Trust Financial Corp. (NASDAQ:VBFC) For Its Next Dividend
So we need to check whether the dividend payments are covered, and if earnings are growing. View our latest analysis for Village Bank and Trust Financial Dividends are usually paid out of company ...",Yahoo Finance,Financials,Singapore
"Ellington Financial, Inc. (EFC) Q4 2023 Earnings Call Transcript","Ellington Financial, Inc. (EFC) Q4 2023 Earnings Call Transcript
Thank you for standing by. Welcome to the Ellington Financial Fourth Quarter and Full-Year 2023 Earnings Conference Call. Today's call is being recorded. At this time, all participants have been ...",Seeking Alpha,Financials,Singapore
"New Bill gives MAS wider investigative, supervisory powers over financial services sector","New Bill gives MAS wider investigative, supervisory powers over financial services sector
SINGAPORE - The Monetary Authority of Singapore (MAS) will have wider investigative and supervisory powers over the financial industry, with a new Bill passed in Parliament on March 7.",The Straits Times,Financials,Singapore
Prudential Singapore to hire 800 financial reps,"Prudential Singapore to hire 800 financial reps
Those new to the industry are allotted time to learn and hone their skills fit for the insurance industry. Prudential Singapore said it plans to employ 800 new financial representatives (FRs ...",MSN,Financials,Singapore
"US's Singapore Envoy Is Said to Berate Staff, Waste Money","US's Singapore Envoy Is Said to Berate Staff, Waste Money
(Bloomberg) — President Joe Biden's ambassador to Singapore threatened staff ... Asian tropical island has long been a key link in global supply chains, energy and finance, as it lies along a major shipping channel and has fostered a large banking ...",Financial Post,Financials,Singapore
Should You Buy Royal Bank Of Canada (RY) Ahead of Earnings?,"Should You Buy Royal Bank Of Canada (RY) Ahead of Earnings?
Investors are always looking for stocks that are poised to beat at earnings season and Royal Bank Of Canada RY may be one such company. The firm has earnings coming up pretty soon, and events are ...",Yahoo Finance,Financials,Singapore
ReNew in talks with Singapore's Sembcorp to sell 350 MW solar projects,"ReNew in talks with Singapore's Sembcorp to sell 350 MW solar projects
New Delhi: NASDAQ-listed ReNew Energy Global Plc is in talks with Singapore's Sembcorp Industries Ltd to sell solar energy projects totalling 350 megawatts (MW), with the deal estimated to be ...",Mint,Financials,Singapore
TD Bank Earnings Beat Estimates on Strength in Capital Markets Unit,"TD Bank Earnings Beat Estimates on Strength in Capital Markets Unit
with TD Securities and TD Cowen,"" Toronto-Dominion Chief Financial Officer Kelvin Tran said in an interview, adding that the bank saw a lift in equity-trading commissions and fee income from ...",Yahoo Finance,Financials,Singapore
Malaysia's GX Bank outlines brand purpose of financial inclusion and literacy,"Malaysia's GX Bank outlines brand purpose of financial inclusion and literacy
It focuses on individuals with a median household income of RM3,000 and gig workers. Malaysia's GX Bank Berhad has unveiled Impian GIGih, which aims to drive financial inclusion and literacy in the underserved segment.",Asian Banking & Finance on MSN.com,Financials,Malaysia
"INSURANCE, TAKAFUL SECTOR PROFITABILITY LOWER IN 2H23, SAYS BNM","INSURANCE, TAKAFUL SECTOR PROFITABILITY LOWER IN 2H23, SAYS BNM
In its Financial Stability Review for 2H 2023, Bank Negara Malaysia (BNM) said consequently, the profitability of life insurance and family takaful funds, as measured by excess income over outgo, declined to RM3.1 billion, compared to RM6.0 billion in 1H 2023.",bernama,Financials,Malaysia
"Allianz Life and HSBC Malaysia launch two new investment-linked funds, with new fund manager BlackRock","Allianz Life and HSBC Malaysia launch two new investment-linked funds, with new fund manager BlackRock
Allianz Life Insurance Malaysia Berhad (Allianz Life) and HSBC Bank Malaysia Berhad (HSBC Malaysia) are proud to announce",Business Insider,Financials,Malaysia
BNM: Insurance and takaful funds' profit dropped in 2H2023 as payments of medical claims increased,"BNM: Insurance and takaful funds' profit dropped in 2H2023 as payments of medical claims increased
The profitability of insurance and takaful funds declined in the second half of 2023 (2H2023) due to larger net underwriting losses of life insurance and family takaful funds as a result of an increase in medical claims payments,",The Edge on MSN.com,Financials,Malaysia
Non-bank financial institutions a good buy,"Non-bank financial institutions a good buy
PETALING JAYA: Healthy earnings prospects ... year in their maiden sets of Malaysia Financial Reporting Standards 17 (MFRS17) results on a combination of greater insurance or takaful revenue ...",The Star,Financials,Malaysia
Prudential plc (NYSE:PUK) Full Year 2023 Earnings Call Transcript,"Prudential plc (NYSE:PUK) Full Year 2023 Earnings Call Transcript
Full Year 2023 Earnings Call March 20, 2024 Prudential plc isn't one of the 30 most popular stocks among hedge funds at the end of the third quarter (see the details here). Operator: Hello everyone and welcome to Prudential's Full Year 2023 Results Q&A Event.",InvestingChannel on MSN.com,Financials,Malaysia
